404	68406.556163
405	68407.372758
406	68408.156081
407	68408.956044
408	68409.756033
409	68410.556051
410	68411.355980
411	68412.172628
412	68412.955944
413	68413.755992
414	68414.555934
415	68415.355919
416	68416.155900
417	68416.955964
418	68417.755924
419	68418.555881
420	68419.355889
421	68420.155896
422	68420.964695
423	68421.764888
424	68422.564810
425	68423.365437
426	68424.155844
427	68424.955805
428	68425.764312
429	68426.572667
430	68427.372790
431	68428.155774
432	68428.955835
433	68429.763971
434	68430.555814
435	68431.355709
436	68432.163825
437	68432.955664
438	68433.755711
439	68434.563515
440	68435.355684
441	68436.155666
442	68436.962957
443	68437.763124
444	68438.563001
445	68439.363588
446	68440.155625
447	68440.955578
448	68441.755535
449	68442.555531
450	68443.362564
451	68444.170421
452	68444.962345
453	68445.762310
454	68446.561891
455	68447.361963
456	68448.162047
457	68448.955482
458	68449.761757
459	68450.561374
460	68451.361552
461	68452.161440
462	68452.961203
463	68453.761315
464	68454.561241
465	68455.360857
466	68456.161197
467	68456.961072
468	68457.760576
469	68458.560789
470	68459.360698
471	68460.163811
472	68460.960551
473	68461.760281
474	68462.560471
475	68463.360327
476	68464.160256
477	68464.960199
478	68465.759938
479	68466.560093
480	68467.359792
481	68468.159717
482	68468.959389
483	68469.759454
484	68470.559375
485	68471.359041
486	68472.159153
487	68472.958921
488	68473.758756
489	68474.558688
490	68475.358667
491	68476.158492
492	68476.958427
493	68477.758324
494	68478.558220
495	68479.358144
496	68480.158064
497	68480.958005
498	68481.757879
499	68482.557867
500	68483.357709
501	68484.157606
502	68484.957540
503	68485.757412
504	68486.557333
505	68487.357227
506	68488.157159
507	68488.957056
508	68489.756950
509	68490.556904
510	68491.356766
511	68492.156687
512	68492.956600
513	68493.756535
514	68494.556432
515	68495.356340
516	68496.156234
517	68496.956121
518	68497.756097
519	68498.555944
520	68499.355918
521	68500.155811
522	68500.955727
523	68501.755596
524	68502.555582
525	68503.355478
526	68504.155313
527	68504.955285
528	68505.755117
529	68506.555018
530	68507.354979
531	68508.154765
532	68508.954720
533	68509.754569
534	68510.555026
535	68511.354551
536	68512.154441
537	68512.954323
538	68513.754256
539	68514.554183
540	68515.354255
541	68516.154276
542	68516.954435
543	68517.754361
544	68518.554571
545	68519.354455
546	68520.154416
547	68520.954388
548	68521.754389
549	68522.554343
550	68523.354338
551	68524.154312
552	68524.954346
553	68525.754292
554	68526.554284
555	68527.354351
556	68528.154297
557	68528.954279
558	68529.754317
559	68530.554288
560	68531.353646
561	68532.154267
562	68532.954217
563	68533.754194
564	68534.554185
565	68535.354173
566	68536.154281
567	68536.954207
568	68537.754216
569	68538.554184
570	68539.354156
571	68540.154181
572	68540.954151
573	68541.754153
574	68542.554064
575	68543.354143
576	68544.154064
577	68544.954040
578	68545.754052
579	68546.554017
580	68547.353997
581	68548.154052
582	68548.954006
583	68549.753975
584	68550.554041
585	68551.353965
586	68552.153958
587	68552.953950
588	68553.753970
589	68554.553948
590	68555.353930
591	68556.153943
592	68556.966360
593	68557.753929
594	68558.553882
595	68559.353851
596	68560.153840
597	68560.953808
598	68561.753869
599	68562.553807
600	68563.353785
601	68564.153813
602	68564.953806
603	68565.753780
604	68566.553761
605	68567.353745
606	68568.153705
607	68568.953698
608	68569.753705
609	68570.553712
610	68571.353697
611	68572.153675
612	68572.953669
613	68573.753657
614	68574.553650
615	68575.353684
616	68576.153664
617	68576.963924
618	68577.763997
619	68578.553591
620	68579.363489
621	68580.153569
622	68580.953543
623	68581.754109
624	68582.553606
625	68583.363384
626	68584.153464
627	68584.953512
628	68585.763027
629	68586.553466
630	68587.353449
631	68588.162770
632	68588.953414
633	68589.753363
634	68590.553382
635	68591.353371
636	68592.162386
637	68592.962386
638	68593.762167
639	68594.562096
640	68595.353332
641	68596.170282
642	68596.961957
643	68597.753287
644	68598.553283
645	68599.353313
646	68600.161172
647	68600.953269
648	68601.753211
649	68602.577641
650	68603.353206
651	68604.160946
652	68604.953164
653	68605.760796
654	68606.560594
655	68607.360695
656	68608.160612
657	68608.960478
658	68609.760355
659	68610.560383
660	68611.359963
661	68612.159857
662	68612.960168
663	68613.753068
664	68614.559851
665	68615.359872
666	68616.163038
667	68616.959467
668	68617.759511
669	68618.552959
670	68619.359242
671	68620.159176
672	68620.975571
673	68621.758797
674	68622.558798
675	68623.358557
676	68624.158472
677	68624.958543
678	68625.758297
679	68626.558211
680	68627.358109
681	68628.158066
682	68628.957981
683	68629.757865
684	68630.557789
685	68631.357707
686	68632.157586
687	68632.957489
688	68633.757381
689	68634.573932
690	68635.357233
691	68636.157173
692	68636.957000
693	68637.756976
694	68638.556865
695	68639.356755
696	68640.156704
697	68640.956588
698	68641.756511
699	68642.556383
700	68643.356358
701	68644.156277
702	68644.956112
703	68645.756025
704	68646.555925
705	68647.355908
706	68648.172735
707	68648.955696
708	68649.755616
709	68650.555519
710	68651.355409
711	68652.155340
712	68652.955205
713	68653.755136
714	68654.555094
715	68655.354916
716	68656.154941
717	68656.954853
718	68657.754660
719	68658.554620
720	68659.354478
721	68660.171215
722	68660.954326
723	68661.754237
724	68662.554205
725	68663.354052
726	68664.153968
727	68664.953882
728	68665.753808
729	68666.553774
730	68667.353594
731	68668.153473
732	68668.953461
733	68669.753380
734	68670.553336
735	68671.353101
736	68672.153079
737	68672.952916
738	68673.756845
739	68674.552726
740	68675.352656
741	68676.152582
742	68676.952490
743	68677.752346
744	68678.552263
745	68679.352097
746	68680.152085
